source,target,type
DOID:0050156,7469,UPREGULATES_DuG
DOID:0050156,50489,UPREGULATES_DuG
DOID:0050156,51280,UPREGULATES_DuG
DOID:0050156,3956,UPREGULATES_DuG
DOID:0050156,11015,UPREGULATES_DuG
DOID:0050156,152007,UPREGULATES_DuG
DOID:0050156,10312,UPREGULATES_DuG
DOID:0050156,10231,UPREGULATES_DuG
DOID:0050156,25844,UPREGULATES_DuG
DOID:0050156,390431,UPREGULATES_DuG
DOID:0050156,5066,UPREGULATES_DuG
DOID:0050156,11035,UPREGULATES_DuG
DOID:0050156,6447,UPREGULATES_DuG
DOID:0050156,112616,UPREGULATES_DuG
DOID:0050156,6284,UPREGULATES_DuG
DOID:0050156,8408,UPREGULATES_DuG
DOID:0050156,11165,UPREGULATES_DuG
DOID:0050156,10095,UPREGULATES_DuG
DOID:0050156,23452,UPREGULATES_DuG
DOID:0050156,667,UPREGULATES_DuG
DOID:0050156,11200,UPREGULATES_DuG
DOID:0050156,3055,UPREGULATES_DuG
DOID:0050156,752,UPREGULATES_DuG
DOID:0050156,4688,UPREGULATES_DuG
DOID:0050156,388722,UPREGULATES_DuG
DOID:0050156,1740,UPREGULATES_DuG
DOID:0050156,9114,UPREGULATES_DuG
DOID:0050156,80326,UPREGULATES_DuG
DOID:0050156,2195,UPREGULATES_DuG
DOID:0050156,6273,UPREGULATES_DuG
DOID:0050156,2232,UPREGULATES_DuG
DOID:0050156,4192,UPREGULATES_DuG
DOID:0050156,63923,UPREGULATES_DuG
DOID:0050156,53836,UPREGULATES_DuG
DOID:0050156,521,UPREGULATES_DuG
DOID:0050156,79778,UPREGULATES_DuG
DOID:0050156,25946,UPREGULATES_DuG
DOID:0050156,55654,UPREGULATES_DuG
DOID:0050156,56895,UPREGULATES_DuG
DOID:0050156,570,UPREGULATES_DuG
DOID:0050156,5136,UPREGULATES_DuG
DOID:0050156,2048,UPREGULATES_DuG
DOID:0050156,79883,UPREGULATES_DuG
DOID:0050156,83861,UPREGULATES_DuG
DOID:0050156,64802,UPREGULATES_DuG
DOID:0050156,5818,UPREGULATES_DuG
DOID:0050156,1520,UPREGULATES_DuG
DOID:0050156,8540,UPREGULATES_DuG
DOID:0050156,4319,UPREGULATES_DuG
DOID:0050156,822,UPREGULATES_DuG
DOID:0050156,5979,UPREGULATES_DuG
DOID:0050156,150696,UPREGULATES_DuG
DOID:0050156,83742,UPREGULATES_DuG
DOID:0050156,8543,UPREGULATES_DuG
DOID:0050156,408050,UPREGULATES_DuG
DOID:0050156,2042,UPREGULATES_DuG
DOID:0050156,1294,UPREGULATES_DuG
DOID:0050156,6282,UPREGULATES_DuG
DOID:0050156,950,UPREGULATES_DuG
DOID:0050156,1382,UPREGULATES_DuG
DOID:0050156,55357,UPREGULATES_DuG
DOID:0050156,64240,UPREGULATES_DuG
DOID:0050156,9149,UPREGULATES_DuG
DOID:0050156,9547,UPREGULATES_DuG
DOID:0050156,4316,UPREGULATES_DuG
DOID:0050156,1200,UPREGULATES_DuG
DOID:0050156,59345,UPREGULATES_DuG
DOID:0050156,54926,UPREGULATES_DuG
DOID:0050156,9454,UPREGULATES_DuG
DOID:0050156,59341,UPREGULATES_DuG
DOID:0050156,1536,UPREGULATES_DuG
DOID:0050156,2207,UPREGULATES_DuG
DOID:0050156,59342,UPREGULATES_DuG
DOID:0050156,5731,UPREGULATES_DuG
DOID:0050156,9244,UPREGULATES_DuG
DOID:0050156,3782,UPREGULATES_DuG
DOID:0050156,6659,UPREGULATES_DuG
DOID:0050156,10437,UPREGULATES_DuG
DOID:0050156,3872,UPREGULATES_DuG
DOID:0050156,1001,UPREGULATES_DuG
DOID:0050156,221927,UPREGULATES_DuG
DOID:0050156,6423,UPREGULATES_DuG
DOID:0050156,1796,UPREGULATES_DuG
DOID:0050156,4237,UPREGULATES_DuG
DOID:0050156,4482,UPREGULATES_DuG
DOID:0050156,29992,UPREGULATES_DuG
DOID:0050156,7058,UPREGULATES_DuG
DOID:0050156,3053,UPREGULATES_DuG
DOID:0050156,9145,UPREGULATES_DuG
DOID:0050156,2923,UPREGULATES_DuG
DOID:0050156,968,UPREGULATES_DuG
DOID:0050156,220323,UPREGULATES_DuG
DOID:0050156,1842,UPREGULATES_DuG
DOID:0050156,8942,UPREGULATES_DuG
DOID:0050156,4325,UPREGULATES_DuG
DOID:0050156,308,UPREGULATES_DuG
DOID:0050156,967,UPREGULATES_DuG
DOID:0050156,55765,UPREGULATES_DuG
DOID:0050156,126074,UPREGULATES_DuG
DOID:0050156,66005,UPREGULATES_DuG
DOID:0050156,83959,UPREGULATES_DuG
DOID:0050156,4668,UPREGULATES_DuG
DOID:0050156,100529251,UPREGULATES_DuG
DOID:0050156,5099,UPREGULATES_DuG
DOID:0050156,7011,UPREGULATES_DuG
DOID:0050156,4650,UPREGULATES_DuG
DOID:0050156,6698,UPREGULATES_DuG
DOID:0050156,5480,UPREGULATES_DuG
DOID:0050156,9922,UPREGULATES_DuG
DOID:0050156,80034,UPREGULATES_DuG
DOID:0050156,3598,UPREGULATES_DuG
DOID:0050156,2760,UPREGULATES_DuG
DOID:0050156,1643,UPREGULATES_DuG
DOID:0050156,56938,UPREGULATES_DuG
DOID:0050156,9961,UPREGULATES_DuG
DOID:0050156,3958,UPREGULATES_DuG
DOID:0050156,8572,UPREGULATES_DuG
DOID:0050156,55521,UPREGULATES_DuG
DOID:0050156,9833,UPREGULATES_DuG
DOID:0050156,347735,UPREGULATES_DuG
DOID:0050156,6356,UPREGULATES_DuG
DOID:0050156,114788,UPREGULATES_DuG
DOID:0050156,26509,UPREGULATES_DuG
DOID:0050156,1508,UPREGULATES_DuG
DOID:0050156,84918,UPREGULATES_DuG
DOID:0050156,1029,UPREGULATES_DuG
DOID:0050156,6320,UPREGULATES_DuG
DOID:0050156,9123,UPREGULATES_DuG
DOID:0050156,51768,UPREGULATES_DuG
DOID:0050156,66004,UPREGULATES_DuG
DOID:0050156,23313,UPREGULATES_DuG
DOID:0050156,727866,UPREGULATES_DuG
DOID:0050156,9830,UPREGULATES_DuG
DOID:0050156,55203,UPREGULATES_DuG
DOID:0050156,6546,UPREGULATES_DuG
DOID:0050156,10631,UPREGULATES_DuG
DOID:0050156,7431,UPREGULATES_DuG
DOID:0050156,81035,UPREGULATES_DuG
DOID:0050156,7077,UPREGULATES_DuG
DOID:0050156,81618,UPREGULATES_DuG
DOID:0050156,79971,UPREGULATES_DuG
DOID:0050156,2217,UPREGULATES_DuG
DOID:0050156,1809,UPREGULATES_DuG
DOID:0050156,23612,UPREGULATES_DuG
DOID:0050156,7127,UPREGULATES_DuG
DOID:0050156,266629,UPREGULATES_DuG
DOID:0050156,1311,UPREGULATES_DuG
DOID:0050156,1317,UPREGULATES_DuG
DOID:0050156,26011,UPREGULATES_DuG
DOID:0050156,55315,UPREGULATES_DuG
DOID:0050156,UBERON:0002048,LOCALIZES_DlA
DOID:0050156,UBERON:0001004,LOCALIZES_DlA
DOID:0050156,UBERON:0002012,LOCALIZES_DlA
DOID:0050156,UBERON:0002299,LOCALIZES_DlA
DOID:0050156,2355,ASSOCIATES_DaG
DOID:0050156,5328,ASSOCIATES_DaG
DOID:0050156,727897,ASSOCIATES_DaG
DOID:0050156,653509,ASSOCIATES_DaG
DOID:0050156,255520,ASSOCIATES_DaG
DOID:0050156,10144,ASSOCIATES_DaG
DOID:0050156,6441,ASSOCIATES_DaG
DOID:0050156,4088,ASSOCIATES_DaG
DOID:0050156,1832,ASSOCIATES_DaG
DOID:0050156,7015,ASSOCIATES_DaG
DOID:0050156,7040,ASSOCIATES_DaG
DOID:0050156,23250,ASSOCIATES_DaG
DOID:0050156,729238,ASSOCIATES_DaG
DOID:0050156,2335,ASSOCIATES_DaG
DOID:0050156,54472,ASSOCIATES_DaG
DOID:0050156,79991,ASSOCIATES_DaG
DOID:0050156,91039,ASSOCIATES_DaG
DOID:0050156,6440,ASSOCIATES_DaG
DOID:0050156,D004417,PRESENTS_DpS
DOID:0050156,D020181,PRESENTS_DpS
DOID:0050156,D012135,PRESENTS_DpS
DOID:0050156,D006356,PRESENTS_DpS
DOID:0050156,D000860,PRESENTS_DpS
DOID:0050156,D012891,PRESENTS_DpS
DOID:0050156,D019588,PRESENTS_DpS
DOID:0050156,D003371,PRESENTS_DpS
DOID:0050156,DOID:418,RESEMBLES_DrD
DB01144,DOID:1686,TREATS_CtD
DB00967,DOID:4481,TREATS_CtD
DB01124,DOID:9352,TREATS_CtD
DB01018,DOID:10763,TREATS_CtD
DB01018,DOID:1094,PALLIATES_CpD
DB01435,DOID:6364,PALLIATES_CpD
DB01440,DOID:8986,PALLIATES_CpD
DB00359,DOID:12365,TREATS_CtD
DB00230,DOID:1826,TREATS_CtD
DB00230,DOID:9074,PALLIATES_CpD
DB00230,DOID:2377,PALLIATES_CpD
DB00230,DOID:0050425,PALLIATES_CpD
DOID:5099,8434,ASSOCIATES_DaG
DOID:3310,UBERON:0002097,LOCALIZES_DlA
DOID:3310,UBERON:0001820,LOCALIZES_DlA
DOID:3310,UBERON:0001037,LOCALIZES_DlA
DOID:3310,UBERON:0001690,LOCALIZES_DlA
DOID:3310,UBERON:0000974,LOCALIZES_DlA
DOID:3310,UBERON:0001866,LOCALIZES_DlA
DOID:3310,UBERON:0002398,LOCALIZES_DlA
DOID:3310,UBERON:0001827,LOCALIZES_DlA
DOID:3310,UBERON:0001003,LOCALIZES_DlA
DOID:3310,UBERON:0001702,LOCALIZES_DlA
DOID:3310,UBERON:0001089,LOCALIZES_DlA
DOID:3310,UBERON:0001456,LOCALIZES_DlA
DOID:3310,UBERON:0001711,LOCALIZES_DlA
DOID:3310,UBERON:0002067,LOCALIZES_DlA
DOID:3310,UBERON:0001988,LOCALIZES_DlA
DOID:3310,UBERON:0001691,LOCALIZES_DlA
DOID:3310,UBERON:0000033,LOCALIZES_DlA
DOID:3310,4792,ASSOCIATES_DaG
DOID:3310,2208,ASSOCIATES_DaG
DOID:3310,6556,ASSOCIATES_DaG
DOID:3310,85480,ASSOCIATES_DaG
DOID:3310,6367,ASSOCIATES_DaG
DOID:3310,6369,ASSOCIATES_DaG
DOID:3310,10758,ASSOCIATES_DaG
DOID:3310,3627,ASSOCIATES_DaG
DOID:3310,2206,ASSOCIATES_DaG
DOID:3310,6401,ASSOCIATES_DaG
DOID:3310,84433,ASSOCIATES_DaG
DOID:3310,7097,ASSOCIATES_DaG
DOID:3310,11127,ASSOCIATES_DaG
DOID:3310,3576,ASSOCIATES_DaG
DOID:3310,162514,ASSOCIATES_DaG
DOID:3310,627,ASSOCIATES_DaG
DOID:3310,386653,ASSOCIATES_DaG
DOID:3310,3558,ASSOCIATES_DaG
DOID:3310,3458,ASSOCIATES_DaG
DOID:3310,3596,ASSOCIATES_DaG
DOID:3310,151887,ASSOCIATES_DaG
DOID:3310,6352,ASSOCIATES_DaG
DOID:3310,1232,ASSOCIATES_DaG
DOID:3310,2312,ASSOCIATES_DaG
DOID:3310,3605,ASSOCIATES_DaG
DOID:3310,3565,ASSOCIATES_DaG
DOID:3310,6279,ASSOCIATES_DaG
DOID:3310,84283,ASSOCIATES_DaG
DOID:3310,5465,ASSOCIATES_DaG
DOID:3310,284382,ASSOCIATES_DaG
DOID:3310,11005,ASSOCIATES_DaG
DOID:3310,2720,ASSOCIATES_DaG
DOID:3310,4803,ASSOCIATES_DaG
DOID:3310,2833,ASSOCIATES_DaG
DOID:3310,3553,ASSOCIATES_DaG
DOID:3310,5017,ASSOCIATES_DaG
DOID:3310,841,ASSOCIATES_DaG
DOID:3310,23523,ASSOCIATES_DaG
DOID:3310,6037,ASSOCIATES_DaG
DOID:3310,2205,ASSOCIATES_DaG
DOID:3310,5599,ASSOCIATES_DaG
DOID:3310,8875,ASSOCIATES_DaG
DOID:3310,7124,ASSOCIATES_DaG
DOID:3310,8876,ASSOCIATES_DaG
DOID:3310,3569,ASSOCIATES_DaG
DOID:3310,920,ASSOCIATES_DaG
DOID:3310,1510,ASSOCIATES_DaG
DOID:3310,3600,ASSOCIATES_DaG
DOID:3310,3567,ASSOCIATES_DaG
DOID:3310,6361,ASSOCIATES_DaG
DOID:3310,834,ASSOCIATES_DaG
DOID:3310,90865,ASSOCIATES_DaG
DOID:3310,6356,ASSOCIATES_DaG
DOID:3310,64332,ASSOCIATES_DaG
DOID:3310,6362,ASSOCIATES_DaG
DOID:3310,22891,ASSOCIATES_DaG
DOID:3310,8809,ASSOCIATES_DaG
DOID:3310,388697,ASSOCIATES_DaG
DOID:3310,10850,ASSOCIATES_DaG
DOID:3310,3606,ASSOCIATES_DaG
DOID:3310,81858,ASSOCIATES_DaG
DOID:3310,5650,ASSOCIATES_DaG
DOID:3310,973,ASSOCIATES_DaG
DOID:3310,158,ASSOCIATES_DaG
DOID:3310,1215,ASSOCIATES_DaG
DOID:3310,6778,ASSOCIATES_DaG
DOID:3310,5971,ASSOCIATES_DaG
DOID:3310,282617,ASSOCIATES_DaG
DOID:3310,56946,ASSOCIATES_DaG
DOID:3310,4014,ASSOCIATES_DaG
DOID:3310,50943,ASSOCIATES_DaG
DOID:3310,1234,ASSOCIATES_DaG
DOID:3310,594857,ASSOCIATES_DaG
DOID:3310,1672,ASSOCIATES_DaG
DOID:3310,3586,ASSOCIATES_DaG
DOID:3310,925,ASSOCIATES_DaG
DOID:3310,6863,ASSOCIATES_DaG
DOID:3310,D020078,PRESENTS_DpS
DOID:3310,D011538,PRESENTS_DpS
DOID:3310,D011537,PRESENTS_DpS
DOID:3310,D012893,PRESENTS_DpS
DOID:3310,D012877,PRESENTS_DpS
DOID:3310,D004487,PRESENTS_DpS
DOID:3310,D014008,PRESENTS_DpS
DOID:3310,D006942,PRESENTS_DpS
DOID:3310,D011602,PRESENTS_DpS
DOID:3310,D012135,PRESENTS_DpS
DOID:3310,DOID:12306,RESEMBLES_DrD
DOID:3310,DOID:8893,RESEMBLES_DrD
DB00853,DOID:4159,TREATS_CtD
DB00853,DOID:1319,TREATS_CtD
DB00853,DOID:3070,TREATS_CtD
DB00853,DOID:1909,TREATS_CtD
DOID:10763,160728,DOWNREGULATES_DdG
DOID:10763,60682,DOWNREGULATES_DdG
DOID:10763,64116,DOWNREGULATES_DdG
DOID:10763,9744,DOWNREGULATES_DdG
DOID:10763,375616,DOWNREGULATES_DdG
DOID:10763,84457,DOWNREGULATES_DdG
DOID:10763,54988,DOWNREGULATES_DdG
DOID:10763,340307,DOWNREGULATES_DdG
DOID:10763,7919,DOWNREGULATES_DdG
DOID:10763,23528,DOWNREGULATES_DdG
DOID:10763,338620,DOWNREGULATES_DdG
DOID:10763,85465,DOWNREGULATES_DdG
DOID:10763,59335,DOWNREGULATES_DdG
DOID:10763,400410,DOWNREGULATES_DdG
DOID:10763,85293,DOWNREGULATES_DdG
DOID:10763,339448,DOWNREGULATES_DdG
DOID:10763,100287932,DOWNREGULATES_DdG
DOID:10763,57408,DOWNREGULATES_DdG
DOID:10763,57117,DOWNREGULATES_DdG
DOID:10763,257313,DOWNREGULATES_DdG
DOID:10763,3038,DOWNREGULATES_DdG
DOID:10763,497190,DOWNREGULATES_DdG
DOID:10763,54033,DOWNREGULATES_DdG
DOID:10763,84539,DOWNREGULATES_DdG
DOID:10763,22888,DOWNREGULATES_DdG
DOID:10763,548645,DOWNREGULATES_DdG
DOID:10763,100132399,DOWNREGULATES_DdG
DOID:10763,83932,DOWNREGULATES_DdG
DOID:10763,119032,DOWNREGULATES_DdG
DOID:10763,84233,DOWNREGULATES_DdG
DOID:10763,79145,DOWNREGULATES_DdG
DOID:10763,7693,DOWNREGULATES_DdG
DOID:10763,284086,DOWNREGULATES_DdG
DOID:10763,255324,DOWNREGULATES_DdG
DOID:10763,5878,DOWNREGULATES_DdG
DOID:10763,2036,DOWNREGULATES_DdG
DOID:10763,256979,DOWNREGULATES_DdG
DOID:10763,10739,DOWNREGULATES_DdG
DOID:10763,93624,DOWNREGULATES_DdG
DOID:10763,26094,DOWNREGULATES_DdG
DOID:10763,4094,DOWNREGULATES_DdG
DOID:10763,9057,DOWNREGULATES_DdG
DOID:10763,27346,DOWNREGULATES_DdG
DOID:10763,51406,DOWNREGULATES_DdG
DOID:10763,114789,DOWNREGULATES_DdG
DOID:10763,645191,DOWNREGULATES_DdG
DOID:10763,654231,DOWNREGULATES_DdG
DOID:10763,285668,DOWNREGULATES_DdG
DOID:10763,51463,DOWNREGULATES_DdG
DOID:10763,29964,DOWNREGULATES_DdG
DOID:10763,219654,DOWNREGULATES_DdG
DOID:10763,4897,DOWNREGULATES_DdG
DOID:10763,54959,DOWNREGULATES_DdG
DOID:10763,8468,DOWNREGULATES_DdG
DOID:10763,92312,UPREGULATES_DuG
DOID:10763,79696,UPREGULATES_DuG
DOID:10763,65975,UPREGULATES_DuG
DOID:10763,63920,UPREGULATES_DuG
DOID:10763,352909,UPREGULATES_DuG
DOID:10763,50861,UPREGULATES_DuG
DOID:10763,83538,UPREGULATES_DuG
DOID:10763,27239,UPREGULATES_DuG
DOID:10763,9153,UPREGULATES_DuG
DOID:10763,80008,UPREGULATES_DuG
DOID:10763,10554,UPREGULATES_DuG
DOID:10763,6583,UPREGULATES_DuG
DOID:10763,201625,UPREGULATES_DuG
DOID:10763,441525,UPREGULATES_DuG
DOID:10763,83897,UPREGULATES_DuG
DOID:10763,56924,UPREGULATES_DuG
DOID:10763,2939,UPREGULATES_DuG
DOID:10763,345757,UPREGULATES_DuG
DOID:10763,8988,UPREGULATES_DuG
DOID:10763,63915,UPREGULATES_DuG
DOID:10763,100652824,UPREGULATES_DuG
DOID:10763,4602,UPREGULATES_DuG
DOID:10763,5521,UPREGULATES_DuG
DOID:10763,79774,UPREGULATES_DuG
DOID:10763,338699,UPREGULATES_DuG
DOID:10763,55036,UPREGULATES_DuG
DOID:10763,28965,UPREGULATES_DuG
DOID:10763,647042,UPREGULATES_DuG
DOID:10763,4745,UPREGULATES_DuG
DOID:10763,161835,UPREGULATES_DuG
DOID:10763,767,UPREGULATES_DuG
DOID:10763,4884,UPREGULATES_DuG
DOID:10763,22974,UPREGULATES_DuG
DOID:10763,100505385,UPREGULATES_DuG
DOID:10763,7033,UPREGULATES_DuG
DOID:10763,80195,UPREGULATES_DuG
DOID:10763,10686,UPREGULATES_DuG
DOID:10763,25911,UPREGULATES_DuG
DOID:10763,57596,UPREGULATES_DuG
DOID:10763,3485,UPREGULATES_DuG
DOID:10763,283209,UPREGULATES_DuG
DOID:10763,643008,UPREGULATES_DuG
DOID:10763,283,UPREGULATES_DuG
DOID:10763,1191,UPREGULATES_DuG
DOID:10763,219670,UPREGULATES_DuG
DOID:10763,9468,UPREGULATES_DuG
DOID:10763,283080,UPREGULATES_DuG
DOID:10763,83853,UPREGULATES_DuG
DOID:10763,56833,UPREGULATES_DuG
DOID:10763,10817,UPREGULATES_DuG
DOID:10763,UBERON:0004535,LOCALIZES_DlA
DOID:10763,UBERON:0001627,LOCALIZES_DlA
DOID:10763,UBERON:0001017,LOCALIZES_DlA
DOID:10763,UBERON:0001288,LOCALIZES_DlA
DOID:10763,UBERON:0002053,LOCALIZES_DlA
DOID:10763,UBERON:0002082,LOCALIZES_DlA
DOID:10763,UBERON:0002369,LOCALIZES_DlA
DOID:10763,UBERON:0002012,LOCALIZES_DlA
DOID:10763,UBERON:0001981,LOCALIZES_DlA
DOID:10763,UBERON:0002081,LOCALIZES_DlA
DOID:10763,UBERON:0001232,LOCALIZES_DlA
DOID:10763,UBERON:0001980,LOCALIZES_DlA
DOID:10763,UBERON:0001673,LOCALIZES_DlA
DOID:10763,UBERON:0001285,LOCALIZES_DlA
DOID:10763,UBERON:0001182,LOCALIZES_DlA
DOID:10763,UBERON:0002298,LOCALIZES_DlA
DOID:10763,UBERON:0001228,LOCALIZES_DlA
DOID:10763,UBERON:0002522,LOCALIZES_DlA
DOID:10763,UBERON:0002410,LOCALIZES_DlA
DOID:10763,UBERON:0001515,LOCALIZES_DlA
DOID:10763,UBERON:0002386,LOCALIZES_DlA
DOID:10763,UBERON:0001759,LOCALIZES_DlA
DOID:10763,UBERON:0002349,LOCALIZES_DlA
DOID:10763,UBERON:0001637,LOCALIZES_DlA
DOID:10763,UBERON:0002368,LOCALIZES_DlA
DOID:10763,UBERON:0002148,LOCALIZES_DlA
DOID:10763,UBERON:0001194,LOCALIZES_DlA
DOID:10763,UBERON:0001530,LOCALIZES_DlA
DOID:10763,UBERON:0000011,LOCALIZES_DlA
DOID:10763,UBERON:0001135,LOCALIZES_DlA
DOID:10763,UBERON:0001649,LOCALIZES_DlA
DOID:10763,UBERON:0000013,LOCALIZES_DlA
DOID:10763,UBERON:0002113,LOCALIZES_DlA
DOID:10763,UBERON:0001398,LOCALIZES_DlA
DOID:10763,UBERON:0001310,LOCALIZES_DlA
DOID:10763,UBERON:0002351,LOCALIZES_DlA
DOID:10763,UBERON:0001184,LOCALIZES_DlA
DOID:10763,UBERON:0001986,LOCALIZES_DlA
DOID:10763,UBERON:0000948,LOCALIZES_DlA
DOID:10763,UBERON:0002523,LOCALIZES_DlA
DOID:10763,UBERON:0002385,LOCALIZES_DlA
DOID:10763,UBERON:0001620,LOCALIZES_DlA
DOID:10763,UBERON:0001805,LOCALIZES_DlA
DOID:10763,UBERON:0002162,LOCALIZES_DlA
DOID:10763,UBERON:0002103,LOCALIZES_DlA
DOID:10763,UBERON:0001516,LOCALIZES_DlA
DOID:10763,UBERON:0001989,LOCALIZES_DlA
DOID:10763,UBERON:0002441,LOCALIZES_DlA
DOID:10763,UBERON:0001225,LOCALIZES_DlA
DOID:10763,UBERON:0001000,LOCALIZES_DlA
DOID:10763,UBERON:0001231,LOCALIZES_DlA
DOID:10763,UBERON:0002060,LOCALIZES_DlA
DOID:10763,UBERON:0001404,LOCALIZES_DlA
DOID:10763,UBERON:0001088,LOCALIZES_DlA
DOID:10763,UBERON:0001896,LOCALIZES_DlA
DOID:10763,UBERON:0001638,LOCALIZES_DlA
DOID:10763,UBERON:0002450,LOCALIZES_DlA
DOID:10763,UBERON:0001235,LOCALIZES_DlA
DOID:10763,UBERON:0001140,LOCALIZES_DlA
DOID:10763,UBERON:0002054,LOCALIZES_DlA
DOID:10763,UBERON:0002361,LOCALIZES_DlA
DOID:10763,UBERON:0002494,LOCALIZES_DlA
DOID:10763,UBERON:0002303,LOCALIZES_DlA
DOID:10763,6548,ASSOCIATES_DaG
DOID:10763,246,ASSOCIATES_DaG
DOID:10763,7079,ASSOCIATES_DaG
DOID:10763,8991,ASSOCIATES_DaG
DOID:10763,2868,ASSOCIATES_DaG
DOID:10763,5228,ASSOCIATES_DaG
DOID:10763,3690,ASSOCIATES_DaG
DOID:10763,94,ASSOCIATES_DaG
DOID:10763,6515,ASSOCIATES_DaG
DOID:10763,5624,ASSOCIATES_DaG
DOID:10763,2949,ASSOCIATES_DaG
DOID:10763,3240,ASSOCIATES_DaG
DOID:10763,5473,ASSOCIATES_DaG
DOID:10763,3091,ASSOCIATES_DaG
DOID:10763,8862,ASSOCIATES_DaG
DOID:10763,7124,ASSOCIATES_DaG
DOID:10763,1577,ASSOCIATES_DaG
DOID:10763,2149,ASSOCIATES_DaG
DOID:10763,801,ASSOCIATES_DaG
DOID:10763,3816,ASSOCIATES_DaG
DOID:10763,3356,ASSOCIATES_DaG
DOID:10763,5270,ASSOCIATES_DaG
DOID:10763,56477,ASSOCIATES_DaG
DOID:10763,5739,ASSOCIATES_DaG
DOID:10763,57216,ASSOCIATES_DaG
DOID:10763,84876,ASSOCIATES_DaG
DOID:10763,7052,ASSOCIATES_DaG
DOID:10763,5020,ASSOCIATES_DaG
DOID:10763,361,ASSOCIATES_DaG
DOID:10763,1843,ASSOCIATES_DaG
DOID:10763,23327,ASSOCIATES_DaG
DOID:10763,2155,ASSOCIATES_DaG
DOID:10763,2022,ASSOCIATES_DaG
DOID:10763,653361,ASSOCIATES_DaG
DOID:10763,6530,ASSOCIATES_DaG
DOID:10763,4851,ASSOCIATES_DaG
DOID:10763,4012,ASSOCIATES_DaG
DOID:10763,7045,ASSOCIATES_DaG
DOID:10763,9370,ASSOCIATES_DaG
DOID:10763,11255,ASSOCIATES_DaG
DOID:10763,51083,ASSOCIATES_DaG
DOID:10763,6347,ASSOCIATES_DaG
DOID:10763,1909,ASSOCIATES_DaG
DOID:10763,147381,ASSOCIATES_DaG
DOID:10763,846,ASSOCIATES_DaG
DOID:10763,1029,ASSOCIATES_DaG
DOID:10763,5740,ASSOCIATES_DaG
DOID:10763,177,ASSOCIATES_DaG
DOID:10763,120,ASSOCIATES_DaG
DOID:10763,1910,ASSOCIATES_DaG
DOID:10763,1889,ASSOCIATES_DaG
DOID:10763,57085,ASSOCIATES_DaG
DOID:10763,6866,ASSOCIATES_DaG
DOID:10763,3351,ASSOCIATES_DaG
DOID:10763,359,ASSOCIATES_DaG
DOID:10763,1588,ASSOCIATES_DaG
DOID:10763,7498,ASSOCIATES_DaG
DOID:10763,3290,ASSOCIATES_DaG
DOID:10763,2152,ASSOCIATES_DaG
DOID:10763,7046,ASSOCIATES_DaG
DOID:10763,50848,ASSOCIATES_DaG
DOID:10763,66002,ASSOCIATES_DaG
DOID:10763,9360,ASSOCIATES_DaG
DOID:10763,1586,ASSOCIATES_DaG
DOID:10763,1312,ASSOCIATES_DaG
DOID:10763,2475,ASSOCIATES_DaG
DOID:10763,5795,ASSOCIATES_DaG
DOID:10763,2876,ASSOCIATES_DaG
DOID:10763,2056,ASSOCIATES_DaG
DOID:10763,3630,ASSOCIATES_DaG
DOID:10763,948,ASSOCIATES_DaG
DOID:10763,8521,ASSOCIATES_DaG
DOID:10763,4023,ASSOCIATES_DaG
DOID:10763,3972,ASSOCIATES_DaG
DOID:10763,183,ASSOCIATES_DaG
DOID:10763,7222,ASSOCIATES_DaG
DOID:10763,6550,ASSOCIATES_DaG
DOID:10763,6401,ASSOCIATES_DaG
DOID:10763,51752,ASSOCIATES_DaG
DOID:10763,2833,ASSOCIATES_DaG
DOID:10763,476,ASSOCIATES_DaG
DOID:10763,1116,ASSOCIATES_DaG
DOID:10763,4091,ASSOCIATES_DaG
DOID:10763,3557,ASSOCIATES_DaG
DOID:10763,5144,ASSOCIATES_DaG
DOID:10763,3485,ASSOCIATES_DaG
DOID:10763,6558,ASSOCIATES_DaG
DOID:10763,4142,ASSOCIATES_DaG
DOID:10763,4654,ASSOCIATES_DaG
DOID:10763,5155,ASSOCIATES_DaG
DOID:10763,3741,ASSOCIATES_DaG
DOID:10763,1187,ASSOCIATES_DaG
DOID:10763,501,ASSOCIATES_DaG
DOID:10763,4853,ASSOCIATES_DaG
DOID:10763,7349,ASSOCIATES_DaG
DOID:10763,136319,ASSOCIATES_DaG
DOID:10763,768,ASSOCIATES_DaG
DOID:10763,389036,ASSOCIATES_DaG
DOID:10763,6794,ASSOCIATES_DaG
DOID:10763,100,ASSOCIATES_DaG
DOID:10763,4306,ASSOCIATES_DaG
DOID:10763,6714,ASSOCIATES_DaG
DOID:10763,7450,ASSOCIATES_DaG
DOID:10763,486,ASSOCIATES_DaG
DOID:10763,65266,ASSOCIATES_DaG
DOID:10763,148,ASSOCIATES_DaG
DOID:10763,6865,ASSOCIATES_DaG
DOID:10763,2147,ASSOCIATES_DaG
DOID:10763,5972,ASSOCIATES_DaG
DOID:10763,3779,ASSOCIATES_DaG
DOID:10763,6198,ASSOCIATES_DaG
DOID:10763,207,ASSOCIATES_DaG
DOID:10763,7076,ASSOCIATES_DaG
DOID:10763,477,ASSOCIATES_DaG
DOID:10763,5327,ASSOCIATES_DaG
DOID:10763,27020,ASSOCIATES_DaG
DOID:10763,4852,ASSOCIATES_DaG
DOID:10763,221357,ASSOCIATES_DaG
DOID:10763,4973,ASSOCIATES_DaG
DOID:10763,1281,ASSOCIATES_DaG
